시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜,감염날짜,coord_precision
정읍시,복도리농장,닭,육계,60000.0,전라북도 정읍시 소성면 애당리 1392-8,35.5324054292284,126.76867921575,2022-01-01,2022-01-07,approx_address
정읍시,복주농장,닭,토종닭,58000.0,전라북도 정읍시 고부면 입석리 67-8,35.6032402494797,126.781603616234,2022-01-01,2022-01-07,exact
정읍시,복주농장,닭,토종닭,25000.0,전라북도 정읍시 고부면 입석리 67-8,35.6032402494797,126.781603616234,2022-01-01,2022-01-07,exact
정읍시,북면농장,닭,토종닭,35000.0,전라북도 정읍시 북면 승부리 678,35.5838989379656,126.878318161988,2022-01-01,2022-01-07,approx_address
정읍시,북면양계,닭,육계,60000.0,전라북도 정읍시 북면 한교리 64-29,35.6107757735523,126.895600636233,2022-01-01,2022-01-07,approx_address
정읍시,상봉농장,닭,육계,50000.0,전라북도 정읍시 덕천면 도계리 958,35.6395631212389,126.827450087689,2022-01-01,2022-01-07,approx_address
정읍시,성봉산닭,닭,토종닭,1000.0,전라북도 정읍시 고부면 영원로 292-3,35.5932268323555,126.78767144812,2022-01-01,2022-01-07,approx_address
정읍시,세연농장,닭,육계,85000.0,전라북도 정읍시 입암면 연월리 767-6,35.4846671406781,126.787279093101,2022-01-01,2022-01-07,approx_address
정읍시,세현농장,닭,육계,68000.0,전라북도 정읍시 영원면 태평길 67,35.6623430493584,126.794887015958,2022-01-01,2022-01-07,approx_address
정읍시,송내농장,닭,육계,70000.0,전라북도 정읍시 정우면 장순리 79,35.6459545404575,126.896867539016,2022-01-01,2022-01-07,approx_address
정읍시,송부자농장,닭,육계,80000.0,전라북도 정읍시 덕천면 상학리 1001,35.6204078403165,126.816928507312,2022-01-01,2022-01-07,approx_address
정읍시,순옥양계장,닭,토종닭,25000.0,전라북도 정읍시 북면 한교리 570,35.6242540837932,126.913147848547,2022-01-01,2022-01-07,approx_address
정읍시,승승농장,닭,육계,40000.0,전라북도 정읍시 태인면 박산리 산144-2,35.6896288031096,126.925833832282,2022-01-01,2022-01-07,approx_address_dong
정읍시,승운농장,닭,육계,70000.0,전라북도 정읍시 덕천면 도계리 131-13,35.6435916228049,126.833289644489,2022-01-01,2022-01-07,approx_address
정읍시,승주농장,닭,토종닭,42000.0,전라북도 정읍시 고부면 입석리 58-2,35.6032402494797,126.781603616234,2022-01-01,2022-01-07,exact
정읍시,시온종계장,닭,종계,30000.0,전라북도 정읍시 이평면 요골길 24,35.6708169411758,126.84017330835,2022-01-01,2022-01-07,approx_address
정읍시,신원농장,닭,토종닭,70000.0,전라북도 정읍시 북면 마정리 1978-4,35.6032623330185,126.940547468794,2022-01-01,2022-01-07,approx_address
정읍시,신태인농장,닭,육계,58000.0,전라북도 정읍시 신태인읍,35.6877238337461,126.8868731141,2022-01-01,2022-01-07,exact
