시도명,시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜
경기도,화성시,미래농장,닭,종계,55000.0,경기도 화성시 향남읍 길성리 1,37.1233846807,126.98303788,2026-01-31
경기도,화성시,미래농장,닭,종계,55000.0,경기도 화성시 만세구 향남읍 길성리 1,37.1233846807,126.98303788,2026-02-26
경기도,화성시,미래농장,닭,산란계,,경기도 화성시 만세구 향남읍 길성리 1,37.1233846807,126.98303788,2026-02-26
경기도,화성시,미래농장,닭,육계,50000.0,경기도 화성시 만세구 향남읍 길성리 1,37.1233846807,126.98303788,2026-02-26
경기도,화성시,민서네 꿩(약초)농장,닭,꿩,300.0,경기도 화성시 만세구 마도면 고모리 344-1,37.1731866975,126.7430715145,2026-02-26
경기도,화성시,방울산농장,닭,산란계,150.0,경기도 화성시 만세구 향남읍 방축리 208,37.1200769776,126.9301036041,2026-02-26
경기도,화성시,봉황농장,닭,산란계,90000.0,경기도 화성시 만세구 남양읍 신남리 906-16,37.1843393753,126.7991436935,2026-02-26
경기도,화성시,부부농장,닭,육계,500.0,경기도 화성시 효행구 정남면 계향리 218,37.1437666109,126.9916032489,2026-02-26
경기도,화성시,부자농원,닭,육계,45000.0,경기도 화성시 만세구 장안면 사곡리 725-1,37.0578581758,126.8013660266,2026-02-26
경기도,화성시,부흥꿩농장,닭,꿩,5000.0,경기도 화성시 만세구 우정읍 원안리 615-2,37.1009628558,126.774209239,2026-02-26
경기도,화성시,비봉농장,닭,산란계,25000.0,경기도 화성시 효행구 비봉면 자안리 312-1,37.2063901354,126.8770473812,2026-02-26
경기도,화성시,사또농장,닭,산란계,0.0,경기도 화성시 매송면 숙곡리 289,37.2573242052,126.907955473,2026-01-31
경기도,화성시,사또농장,닭,산란계,500.0,경기도 화성시 효행구 매송면 숙곡리 289,37.2573242052,126.907955473,2026-02-26
경기도,화성시,삼현농원,닭,육계,20000.0,경기도 화성시 만세구 양감면 사창리 1007-1,37.0850624267,126.9680863647,2026-02-26
경기도,화성시,삼현농장,닭,육계,24200.0,경기도 화성시 만세구 우정읍 주곡리 386-5,37.1166654539,126.8098540382,2026-02-26
경기도,화성시,상승농장,닭,육계,59800.0,경기도 화성시 만세구 마도면 고모리 578-12,37.173007478,126.7503275019,2026-02-26
경기도,화성시,상승농장,닭,육계,0.0,경기도 화성시 마도면 고모리 578-12,37.173007478,126.7503275019,2026-01-31
경기도,화성시,상신농원,닭,산란계,0.0,경기도 화성시 만세구 향남읍 구문천리 881,37.0850687919,126.8924771077,2026-02-26
경기도,화성시,상신농원,닭,산란계,14000.0,경기도 화성시 향남읍 구문천리 881,37.0850687919,126.8924771077,2026-01-31
경기도,화성시,상신현대농원,닭,산란계,0.0,경기도 화성시 만세구 향남읍 구문천리 881,37.0850687919,126.8924771077,2026-02-26
경기도,화성시,선경2축산,닭,육계,45000.0,경기도 화성시 효행구 봉담읍 하가등리 393-7,37.145676346,126.9336671732,2026-02-26
경기도,화성시,성웅농장,닭,육계,55130.0,경기도 화성시 만세구 마도면 고모리 347,37.1727446717,126.7437667399,2026-02-26
경기도,화성시,성일양계장,닭,육계,6000.0,경기도 화성시 만세구 마도면 청원리 576-5,37.1769973777,126.7714773308,2026-02-26
경기도,화성시,세종농장,닭,산란계,263000.0,경기도 화성시 만세구 남양읍 온석리 197-1,37.1724948309,126.8546507526,2026-02-26
경기도,화성시,소원축산,닭,종계,0.0,경기도 화성시 만세구 우정읍 원안리 426,37.10676736,126.7770687664,2026-02-26
경기도,화성시,수현농장,닭,육계,35000.0,경기도 화성시 만세구 장안면 독정리 37-1,37.0705305437,126.8686210602,2026-02-26
경기도,화성시,스마일농장,닭,육계,159000.0,경기도 화성시 장안면 독정리 1618,37.0607393429,126.8785214904,2026-01-31
경기도,화성시,스마일농장,닭,육계,184000.0,경기도 화성시 만세구 장안면 독정리 1618,37.0607393429,126.8785214904,2026-02-26
경기도,화성시,신봉농장,닭,육계,35000.0,경기도 화성시 효행구 정남면 관항리 494-2,37.1848053957,126.9506912193,2026-02-26
경기도,화성시,신성농장,닭,육계,44400.0,경기도 화성시 만세구 우정읍 운평리 산 71-1,,,2026-02-26
경기도,화성시,아침농원,닭,산란계,200.0,경기도 화성시 병점구 안녕동 133-5,37.1973120594,127.0078875494,2026-02-26
경기도,화성시,야곱농장,닭,종계,0.0,경기도 화성시 양감면 사창리 338,37.0895955333,126.9759536331,2026-01-31
경기도,화성시,야곱농장,닭,종계,0.0,경기도 화성시 만세구 양감면 사창리 338,37.0895955333,126.9759536331,2026-02-26
경기도,화성시,야마기시즘실현지영농조합법인,닭,산란계,0.0,경기도 화성시 만세구 향남읍 구문천리 산 141-1,,,2026-02-26
경기도,화성시,양감농장,닭,종계,0.0,경기도 화성시 만세구 양감면 사창리 782-1,37.0966780769,126.9632788713,2026-02-26
경기도,화성시,양지뜰 향남농장,닭,산란계,0.0,경기도 화성시 만세구 향남읍 상신리 1050,37.0864779309,126.8808430047,2026-02-26
경기도,화성시,여흥농장,닭,육계,36000.0,경기도 화성시 만세구 팔탄면 덕우리 250-1,37.1247267813,126.8624975424,2026-02-26
경기도,화성시,연수농장,닭,육계,0.0,경기도 화성시 장안면 석포리 산 122,,,2026-01-31
경기도,화성시,연수농장,닭,육계,43500.0,경기도 화성시 만세구 장안면 석포리 산 122,,,2026-02-26
경기도,화성시,연지농장,닭,육계,30000.0,경기도 화성시 만세구 팔탄면 해창리 산35-1,37.1105353925,126.8686380013,2026-02-26
경기도,화성시,영남농장,닭,육계,71300.0,경기도 화성시 만세구 장안면 독정리 864,37.0681119605,126.8432075204,2026-02-26
경기도,화성시,영완농장,닭,육계,0.0,"경기도 화성시 팔탄면 가재리 601, 602",37.1497471119,126.9162048758,2026-01-31
경기도,화성시,영완농장,닭,육계,7000.0,경기도 화성시 만세구 팔탄면 가재리 601,37.1497471119,126.9162048758,2026-02-26
경기도,화성시,예산농장,닭,산란계,0.0,경기도 화성시 만세구 팔탄면 율암리 313-1,37.1694016836,126.8711672977,2026-02-26
경기도,화성시,예찬농장,닭,산란계,0.0,경기도 화성시 매송면 야목리 677,37.2631613026,126.8859519154,2026-01-31
경기도,화성시,예찬농장,닭,산란계,200.0,경기도 화성시 효행구 매송면 야목리 677,37.2631613026,126.8859519154,2026-02-26
경기도,화성시,오늘농장,닭,산란계,90000.0,경기도 화성시 만세구 양감면 송산리 1003-5,,,2026-02-26
경기도,화성시,온석2농장,닭,산란계,65000.0,경기도 화성시 만세구 남양읍 온석리 276,37.1678416357,126.8477068992,2026-02-26
경기도,화성시,온석농장,닭,산란계,216000.0,경기도 화성시 만세구 남양읍 온석리 230,37.1707704115,126.8541472729,2026-02-26
경기도,화성시,우림농원,닭,산란계,0.0,경기도 화성시 정남면 제기리 31-2,37.1420096529,127.0077481424,2026-01-31
경기도,화성시,우림농원,닭,산란계,800.0,경기도 화성시 효행구 정남면 제기리 31-2,37.1420096529,127.0077481424,2026-02-26
경기도,화성시,유농장,닭,육계,20000.0,경기도 화성시 만세구 남양읍 활초리 산 187-1,37.1611770677,126.8373800613,2026-02-26
경기도,화성시,유림농장,닭,종계,0.0,경기도 화성시 만세구 양감면 사창리 113-1,37.1035021974,126.9681785852,2026-02-26
경기도,화성시,유림농장,닭,종계,0.0,"경기도 화성시 양감면 사창리 113번지 1호 ,-2, -3",37.1035030427,126.9681806942,2026-01-31
경기도,화성시,윤호농장,닭,종계,23000.0,경기도 화성시 만세구 남양읍 활초리 685,37.1639289788,126.8378516103,2026-02-26
경기도,화성시,장학순건강란,닭,산란계,10.0,경기도 화성시 만세구 장안면 장안리 279,37.0539481918,126.855903452,2026-02-26
경기도,화성시,재성농장,닭,육계,26500.0,경기도 화성시 만세구 우정읍 운평리 1051,37.0778651552,126.769220624,2026-02-26
경기도,화성시,전정식농장,닭,산란계,25.0,경기도 화성시 효행구 비봉면 삼화리 802-3,37.2484058615,126.8529014348,2026-02-26
경기도,화성시,정남농장,닭,종계,15000.0,경기도 화성시 효행구 정남면 문학리 599-1,37.1561416667,126.9627011459,2026-02-26
경기도,화성시,정남농장,닭,산란계,75500.0,경기도 화성시 효행구 정남면 음양리 466,37.1508610297,127.0220059091,2026-02-26
경기도,화성시,정문농장,닭,종계,0.0,경기도 화성시 만세구 양감면 정문리 646-1,37.0949550009,126.9832648427,2026-02-26
경기도,화성시,정인양계장,닭,육계,0.0,경기도 화성시 팔탄면 율암리 산 56-79,37.1690514937,126.8748309277,2026-01-31
경기도,화성시,정인양계장,닭,육계,17000.0,경기도 화성시 만세구 팔탄면 율암리 산 56-79,,,2026-02-26
경기도,화성시,제이피에프,닭,육계,0.0,"경기도 화성시 향남읍 구문천리 784, 798",37.0672392744,126.8855776461,2026-01-31
경기도,화성시,제이피에프,닭,종계,0.0,경기도 화성시 만세구 향남읍 구문천리 784,37.0681311168,126.8854692124,2026-02-26
경기도,화성시,제이피에프,닭,육계,40000.0,경기도 화성시 만세구 향남읍 구문천리 784,37.0681311168,126.8854692124,2026-02-26
경기도,화성시,주은농장,닭,육계,45000.0,경기도 화성시 만세구 남양읍 북양리 577,37.2084134488,126.8575793771,2026-02-26
경기도,화성시,지엠지,닭,종계,0.0,경기도 화성시 만세구 장안면 수촌리 1417-6,37.1082910647,126.8636144955,2026-02-26
경기도,화성시,지은농장,닭,육계,0.0,경기도 화성시 팔탄면 노하리 1040,37.1463938737,126.8457012755,2026-01-31
경기도,화성시,지은농장,닭,육계,33000.0,경기도 화성시 만세구 팔탄면 노하리 1040,37.1463896531,126.8457035706,2026-02-26
경기도,화성시,진석농장,닭,육계,0.0,경기도 화성시 향남읍 도이리 163,37.1413782401,126.9209419718,2026-01-31
경기도,화성시,진석농장,닭,육계,0.0,경기도 화성시 만세구 향남읍 도이리 163,37.1413782401,126.9209419718,2026-02-26
경기도,화성시,질라라비농장,닭,육계,37600.0,경기도 화성시 만세구 우정읍 조암리 산 91-3,,,2026-02-26
경기도,화성시,천하농장,닭,산란계,306.0,경기도 화성시 만세구 송산면 천등리 429-2,37.2351677253,126.7047761773,2026-02-26
경기도,화성시,청석골농장,닭,산란계,26100.0,경기도 화성시 만세구 양감면 사창리 660-1,37.1006822151,126.9616976142,2026-02-26
경기도,화성시,청신농장,닭,육계,30000.0,경기도 화성시 만세구 양감면 신왕리 1972,37.0716446127,126.9650415074,2026-02-26
경기도,화성시,청신농장,닭,종계,16000.0,경기도 화성시 만세구 양감면 신왕리 1972,37.0716446127,126.9650415074,2026-02-26
경기도,화성시,초혜지농장,닭,육계,73500.0,"경기도 화성시 정남면 금복리 92, 93, 91-1",37.1601531878,126.9998277978,2026-01-31
경기도,화성시,초혜지농장,닭,육계,50000.0,경기도 화성시 효행구 정남면 금복리 92,37.1601531878,126.9998277978,2026-02-26
경기도,화성시,큰양계장,닭,육계,40000.0,경기도 화성시 만세구 장안면 금의리 600-4,37.1092394281,126.8296055135,2026-02-26
경기도,화성시,태경농장,닭,육계,23000.0,경기도 화성시 만세구 남양읍 온석리 491-3,37.1648879197,126.8515167019,2026-02-26
경기도,화성시,태행목장,닭,육계,100.0,경기도 화성시 효행구 비봉면 청요리 702-4,37.2106366685,126.8946161586,2026-02-26
경기도,화성시,태행목장,닭,육계,0.0,경기도 화성시 비봉면 청요리 702-4,37.2106366685,126.8946161586,2026-01-31
경기도,화성시,토종닭농장,닭,육계,1000.0,경기도 화성시 만세구 우정읍 매향리 543-1,37.0474077337,126.7753155144,2026-02-26
경기도,화성시,파머스가든,닭,산란계,589500.0,경기도 화성시 만세구 양감면 사창리 721-6,37.1042791318,126.955831218,2026-02-26
경기도,화성시,푸른농장,닭,육계,200.0,경기도 화성시 효행구 봉담읍 상기리 551-2,37.1968901316,126.9161237501,2026-02-26
경기도,화성시,한일농장,닭,종계,20060.0,경기도 화성시 만세구 남양읍 온석리 488,37.1641896852,126.8540568527,2026-02-26
경기도,화성시,해뜨는농장,닭,육계,40000.0,경기도 화성시 만세구 마도면 고모리 1,37.1766563891,126.7443774128,2026-02-26
경기도,화성시,해오름 조암농장,닭,산란계,44200.0,경기도 화성시 만세구 우정읍 매향리 504-1,37.0469565283,126.7707949697,2026-02-26
경기도,화성시,해창농장,꿩,꿩,0.0,경기도 화성시 팔탄면 해창리 산 35-1,37.1097507799,126.86856573,2026-01-31
경기도,화성시,해창농장,닭,꿩,150.0,경기도 화성시 만세구 팔탄면 해창리 산 35-1,37.1097507799,126.86856573,2026-02-26
경기도,화성시,향촌농원,닭,산란계,3000.0,경기도 화성시 효행구 정남면 발산리 646-3,37.1523005099,126.9862085319,2026-02-26
경기도,화성시,현대농장,닭,육계,60000.0,경기도 화성시 만세구 송산면 독지리 318,37.2473177365,126.6861119168,2026-02-26
경기도,화성시,현대농장,닭,육계,0.0,경기도 화성시 송산면 독지리 318,37.2473177365,126.6861119168,2026-01-31
경기도,화성시,형제농장,닭,육계,0.0,경기도 화성시 양감면 대양리 111-2,37.0943758915,126.9487452898,2026-01-31
경기도,화성시,형제농장,닭,육계,60000.0,경기도 화성시 만세구 양감면 대양리 111-2,37.0943758915,126.9487452898,2026-02-26
경기도,화성시,호계농장,닭,종계,0.0,경기도 화성시 만세구 양감면 송산리 440,37.1079476939,126.9859141554,2026-02-26
경기도,화성시,화성농장,닭,종계,0.0,경기도 화성시 만세구 남양읍 온석리 499-4,37.1641482943,126.8481441097,2026-02-26
경기도,화성시,화성양계장,닭,종계,0.0,경기도 화성시 만세구 장안면 독정리 221-1,37.0766259462,126.8639017359,2026-02-26
경기도,화성시,황기농장,닭,육계,0.0,경기도 화성시 효행구 정남면 덕절리 96-1,37.1389821961,127.0292078548,2026-02-26
경기도,화성시,황기농장,닭,육계,0.0,"경기도 화성시 정남면 덕절리 96-1,97-1,97-2,116-1",37.1389821961,127.0292078548,2026-01-31
경기도,화성시,희망축산,닭,육계,0.0,경기도 화성시 남양읍 온석리 492,37.1642639867,126.852806021,2026-01-31
경기도,화성시,희망축산,닭,육계,5240.0,경기도 화성시 만세구 남양읍 온석리 492,37.1642639867,126.852806021,2026-02-26
전라남도,구례군,25시 농장,오리,육용오리,15000.0,전라남도 구례군 용방면 신도리 1157-19,,,2021-02-01
전라남도,구례군,광의농장,오리,육용오리,25000.0,전라남도 구례군 용방면 용정리 765-7,,,2021-02-01
전라남도,구례군,광의농장,오리,육용오리,18000.0,전라남도 구례군 광의면 온당리 846-1,,,2021-02-01
전라남도,구례군,김동주농장,닭,육계,62000.0,전라남도 구례군 문척면 중산리 470-1,,,2021-02-01
전라남도,구례군,김인숙 농장,오리,육용오리,29000.0,전라남도 구례군 광의면 수월리 896-1,,,2021-02-01
전라남도,구례군,냉천오리농장,오리,육용오리,13000.0,전라남도 구례군 마산면 광평리 559-1,,,2021-02-01
전라남도,구례군,두동농장,오리,육용오리,19000.0,전라남도 구례군 용방면 용강리 420-23,,,2021-02-01
전라남도,구례군,드림농장,닭,육계,91000.0,전라남도 구례군 마산면 냉천리 743-10,,,2021-02-01
전라남도,구례군,마산농장,오리,육용오리,10000.0,전라남도 구례군 마산면 마산리 329-2,,,2021-02-01
